,mean_exp,exp_both,exp_U
935,0.0820369208849245,270,544
936,0.0980769470420898,290,542
937,0.0851032138810215,274,537
938,0.0790747174348953,257,538
939,0.0983627831599122,296,543
940,0.1075295867964252,289,540
941,0.0780828190476631,275,538
942,0.10341039413628,287,545
943,0.0952874881830851,286,535
944,0.0991665492629272,306,542
945,0.0861894566788206,289,540
946,0.0897842130247514,269,534
947,0.0951520642565768,305,543
948,0.0940159751891272,278,541
949,0.082355138396171,258,530
950,0.0700433486650752,283,543
951,0.0868721133034521,280,544
952,0.0917283793395018,271,545
953,0.089384977898225,279,541
954,0.0925669085113294,280,541
955,0.0884512947909017,283,545
956,0.1030919026504702,278,548
957,0.1068492813693454,285,543
958,0.1057391859872383,283,542
959,0.0939211091551072,294,546
960,0.0769110448341049,256,533
961,0.0730797987897737,263,534
962,0.0969475075689513,288,543
963,0.0863323004234261,276,539
964,0.091505258283202,266,545
965,0.0944456739257322,288,542
966,0.0974723814197544,293,542
967,0.0864056971605707,293,549
968,0.0930963773523515,295,538
969,0.0923166628331124,292,539
970,0.0954414157598565,310,547
971,0.0795641603305038,260,538
972,0.0843004721561379,274,542
973,0.0836185116912396,265,544
974,0.0845442914745753,276,534
975,0.086771252714558,289,531
976,0.0944918704500271,285,539
977,0.0891343077869461,285,539
978,0.0889821353142735,263,528
979,0.0926023849529417,279,539
980,0.0802812587585787,276,539
981,0.0932487746247772,269,535
982,0.0857401920352346,282,538
983,0.1024718680763869,263,539
984,0.0829617284302599,271,533
985,0.0986926213450435,289,536
986,0.0819628063498399,257,535
987,0.0819234596918312,283,538
988,0.1072369354230832,287,543
989,0.0880165030702249,285,540
990,0.1006498701623744,276,536
991,0.0798496854567931,266,539
992,0.0805058581982505,278,536
993,0.0855476776777744,281,545
994,0.0932387134049248,293,540
995,0.1130089719427898,295,549
996,0.0992888294486233,268,536
997,0.0911873611587085,272,545
998,0.0794281407135104,258,541
999,0.0863228491180714,280,553
