,mean_exp,exp_both,exp_U
936,0.0847028048139313,324,554
937,0.0974189916714499,323,554
938,0.0988665069020031,349,556
939,0.0881097162720701,328,559
940,0.0873567108834479,319,550
941,0.0892439149622196,341,549
942,0.1038371151121583,353,556
943,0.0945832279749456,328,555
944,0.0872252107178774,319,554
945,0.0920319883722733,327,556
946,0.0826164263035557,329,553
947,0.0970497112449587,332,557
948,0.0965564390356864,362,561
949,0.1035435216997019,335,555
950,0.1004482862618943,349,555
951,0.0962929124073593,334,556
952,0.0996652923342051,336,556
953,0.0945501293682396,344,550
954,0.0930361692564564,322,560
955,0.1049462627196317,347,559
956,0.0966743128163212,348,557
957,0.0928203219324948,334,556
958,0.0997787998034846,333,556
959,0.0989957771958768,345,560
960,0.0970568348208856,361,556
961,0.0869190003258438,338,559
962,0.1023156203224865,356,554
963,0.1053304304963056,356,556
964,0.0901022168477744,346,558
965,0.0945360164983697,323,550
966,0.0918450506585461,347,554
967,0.090348509467702,338,555
968,0.0769053929108954,330,554
969,0.098193172589604,332,552
970,0.0826558407044815,341,552
971,0.085171924825342,310,545
972,0.1076894996520013,360,559
973,0.0813704608709782,324,547
974,0.0854008223438889,323,556
975,0.1059290706495885,362,557
976,0.1000200687984828,344,558
977,0.0893355874755773,318,550
978,0.0975955158750843,367,561
979,0.0895671229325675,330,555
980,0.0898672861217437,321,556
981,0.0994050034529283,348,556
982,0.0873377419050998,337,549
983,0.1072767555682399,356,555
984,0.0914118566284351,334,551
985,0.0880540036823669,325,554
986,0.0891893309580582,331,553
987,0.0969234163536089,348,556
988,0.0918126762209028,352,558
989,0.0912441626009863,346,554
990,0.1014143077875226,352,559
991,0.0907170414254826,328,551
992,0.0969646147857953,352,553
993,0.0908817467145381,326,551
994,0.0914392841541262,343,555
995,0.1037663265867201,329,557
996,0.0931439813210875,330,560
997,0.0922896992057968,337,552
998,0.0991105409437305,326,550
999,0.0909664482314905,343,558
