,mean_exp,exp_both,exp_U
937,0.2142766832493354,349,516
938,0.2101278091995851,336,505
939,0.2132931027758607,332,519
940,0.2078505434324837,336,514
941,0.2033793238348017,325,502
942,0.2212776570683207,341,509
943,0.2295114580455978,360,519
944,0.2239278622744374,363,513
945,0.2099992007935855,341,514
946,0.2051030357044648,339,506
947,0.2162329071430422,343,508
948,0.2212505673750688,331,512
949,0.24334622095525,348,503
950,0.2209449063353946,319,506
951,0.2110580450320653,351,512
952,0.2194059504333752,340,506
953,0.2426652218003878,343,509
954,0.2087294967911812,322,496
955,0.198439973881498,329,497
956,0.230707471477364,333,504
957,0.2045253513587173,321,504
958,0.220910212334755,360,514
959,0.2115379003142865,332,503
960,0.2031633092658526,321,507
961,0.2294796823640169,359,508
962,0.2136224878686154,342,517
963,0.2076960269602412,340,508
964,0.2143430973592918,328,507
965,0.2098114344758551,345,515
966,0.2164060351817096,334,518
967,0.2261954495975545,345,503
968,0.2347807212861373,344,504
969,0.2283021816579795,342,513
970,0.2209019331635635,320,508
971,0.2296952335056217,338,513
972,0.2047407576289994,354,510
973,0.2114552356203466,338,499
974,0.2319195836726558,351,508
975,0.2225174833863374,339,507
976,0.2204617559637278,354,508
977,0.204844318241685,319,512
978,0.2263724144724729,334,513
979,0.1959371538182746,347,500
980,0.2147505094056098,333,505
981,0.2138526177018283,316,501
982,0.2214418332162016,330,506
983,0.2361375481038697,334,510
984,0.2093442942975304,352,501
985,0.2153231591411476,338,511
986,0.2194323953180337,366,512
987,0.2217146163562719,341,518
988,0.225138886246561,333,516
989,0.1953833133849093,323,491
990,0.2105899271545297,336,517
991,0.2165506546663544,348,507
992,0.2091244660490105,349,515
993,0.2386967825575236,347,500
994,0.2083061715681076,323,502
995,0.2132412360554057,324,501
996,0.2174489563533811,332,496
997,0.2243467235488112,345,513
998,0.2020633811165815,325,511
999,0.2009352260695081,350,519
